dataset,model,random_seed,auc,brier,brier_scaled,hosmer_lemshow,speigelhalter,reliability_small,reliability_large
mimic3_los_7,RF-NoCal,5,0.7578292993129492,0.06624604596625855,0.06608142425176544,1.1126481055279136e-05,0.026394392280265796,0.0004903543175141629,6.741611094617944e-05
mimic3_los_7,CF-Iso,6,0.7603937212636144,0.0659761370874579,0.06988652555244823,0.007137633034591584,0.07322688214768022,0.0002309025348533165,3.793491812648486e-05
mimic3_los_7,CF-Logit,6,0.7597725564238388,0.07146554536150379,-0.0075016458051102575,0.0,0.0,0.005166473968291533,0.0033635646677652752
mimic3_los_7,RC-Iso,6,0.7515303764357266,0.06669833083178765,0.0597052363406777,1.6636119613000488e-06,0.0009478850045597998,0.00046921888785606946,6.945915490854987e-05
mimic3_los_7,RC-Logit,6,0.7540976665617735,0.06690697341792406,0.05676385042031362,3.1086244689504383e-15,0.17372816873949304,0.0008765097983959852,3.1473302172111106e-05
mimic3_los_7,RF-NoCal,6,0.7608518098459818,0.06619434414897059,0.0668103022830635,3.749117334583829e-06,0.0230857296681429,0.0004782932692100424,7.137270026133775e-05
mimic3_los_7,CF-Iso,7,0.7553615758465761,0.06602989610400774,0.06912864569052535,0.06801422983844252,0.04802946032774626,0.00020406374274684833,4.1318132880396905e-05
mimic3_los_7,CF-Logit,7,0.7611386273841366,0.07163769384512317,-0.009928547883475858,0.0,0.0,0.004709257691193756,0.003101081475280271
mimic3_los_7,RC-Iso,7,0.746495362843307,0.06666693710779327,0.06014781644598999,0.0002296700936763596,0.01506298233513933,0.000361003984690735,5.831125234171064e-05
mimic3_los_7,RC-Logit,7,0.7564151522700652,0.06745263599540445,0.049071249152320195,0.0,1.2118111395826496e-05,0.0012606742852706242,0.0001798845700371563
mimic3_los_7,RF-NoCal,7,0.7576744178423453,0.0663217427078984,0.06501427236201984,1.1895537819217594e-06,0.014169607661371205,0.00048484760028838676,7.901731282828241e-05
mimic3_los_7,CF-Iso,8,0.7608003192688939,0.065855928864602,0.07158118808883562,0.02407425481544101,0.0667917335103914,0.0002014666843472678,3.848733210514878e-05
mimic3_los_7,CF-Logit,8,0.757644097131169,0.07146141059076005,-0.007443354941893965,0.0,0.0,0.0044173091783417055,0.0029669064803555566
mimic3_los_7,RC-Iso,8,0.7559842430639324,0.06655133609057438,0.061777527861688664,9.36806188178707e-13,1.1375807578539448e-08,0.0006839154132000753,0.0002282166342764275
mimic3_los_7,RC-Logit,8,0.7570680036188178,0.06704810504996093,0.05477421540342475,0.0,0.03179638419555632,0.0010160232931056008,5.820875031499236e-05
mimic3_los_7,RF-NoCal,8,0.7601577114036467,0.06625638675324183,0.06593564267475693,6.68505752088322e-07,0.012167970107100875,0.0005486722216770771,8.217233643816187e-05
mimic3_los_7,CF-Iso,9,0.7576430044929285,0.06584379837508779,0.07175220040096686,0.0006607226239661035,0.04070361862732151,0.00023477807337799768,4.265801698037569e-05
mimic3_los_7,CF-Logit,9,0.7575056052341742,0.07298936020554374,-0.02898396928709812,0.0,0.0,0.006830594995206826,0.004096314183482205
mimic3_los_7,RC-Iso,9,0.7534997202846103,0.0663544768343952,0.06455279563008287,0.026333630632661365,0.22444566591103166,0.00020168386647788236,1.2958753883498885e-05
mimic3_los_7,RC-Logit,9,0.7546814085418088,0.06799412207576336,0.041437526994565155,0.0,0.0003325690621802741,0.0013690266143129902,0.0001259199752818316
mimic3_los_7,RF-NoCal,9,0.7596406203562874,0.06631789303328156,0.06506854401827966,1.5120269118984453e-06,0.0179983486679644,0.0005198609556909138,7.42774524705762e-05
